snapshot_date,days,ranking_name,rank_no,stock_id,score,total_score,close,updated_at
2026-07-03,5,high_52w_inst_buy,37,3141,81.52,40.21,82.7,2026-07-05T15:35:29
2026-07-03,5,high_52w_inst_buy,38,3594,59.8,36.53,58.7,2026-07-05T15:35:29
2026-07-03,5,high_52w_inst_buy,39,1515,50.56,10.63,42.0,2026-07-05T15:35:29
2026-07-03,5,high_52w_inst_buy,40,2645,68.64,35.67,216.5,2026-07-05T15:35:29
2026-07-03,5,high_52w_inst_buy,41,2103,80.91,37.85,23.5,2026-07-05T15:35:29
2026-07-03,5,high_52w_inst_buy,42,1455,57.43,22.34,11.0,2026-07-05T15:35:29
2026-07-03,5,high_52w_inst_buy,43,2527,48.81,22.8,41.2,2026-07-05T15:35:29
2026-07-03,5,high_52w_inst_buy,44,8109,84.78,45.14,140.5,2026-07-05T15:35:29
2026-07-03,5,high_52w_inst_buy,45,3213,96.01,53.99,142.5,2026-07-05T15:35:29
2026-07-03,5,high_52w_inst_buy,46,2890,70.21,55.93,39.7,2026-07-05T15:35:29
2026-07-03,5,high_52w_inst_buy,47,8033,62.74,35.89,204.5,2026-07-05T15:35:29
2026-07-03,5,high_52w_inst_buy,48,8476,5.12,-6.84,24.45,2026-07-05T15:35:29
2026-07-03,5,high_52w_inst_buy,49,1460,33.13,-5.34,8.58,2026-07-05T15:35:29
2026-07-03,5,high_52w_inst_buy,50,6164,25.77,-7.96,17.4,2026-07-05T15:35:29
2026-07-03,5,inst_buy,1,1314,53.73,23.59,9.88,2026-07-05T15:35:29
2026-07-03,5,inst_buy,2,2887,108.78,75.73,34.15,2026-07-05T15:35:29
2026-07-03,5,inst_buy,3,2883,38.35,27.89,28.45,2026-07-05T15:35:29
2026-07-03,5,inst_buy,4,1303,110.71,67.62,197.0,2026-07-05T15:35:29
2026-07-03,5,inst_buy,5,2890,70.21,55.93,39.7,2026-07-05T15:35:29
2026-07-03,5,inst_buy,6,2882,4.45,4.43,93.6,2026-07-05T15:35:29
2026-07-03,5,inst_buy,7,2105,69.8,54.51,32.15,2026-07-05T15:35:29
2026-07-03,5,inst_buy,8,1802,33.83,15.49,68.8,2026-07-05T15:35:29
2026-07-03,5,inst_buy,9,2409,15.64,4.39,30.0,2026-07-05T15:35:29
2026-07-03,5,inst_buy,10,1301,48.96,10.68,62.1,2026-07-05T15:35:29
2026-07-03,5,inst_buy,11,6182,69.77,22.54,163.0,2026-07-05T15:35:29
2026-07-03,5,inst_buy,12,2812,69.93,56.67,20.4,2026-07-05T15:35:29
2026-07-03,5,inst_buy,13,2886,30.8,26.26,45.5,2026-07-05T15:35:29
2026-07-03,5,inst_buy,14,5483,76.45,38.8,210.5,2026-07-05T15:35:29
2026-07-03,5,inst_buy,15,2377,39.88,26.58,143.0,2026-07-05T15:35:29
2026-07-03,5,inst_buy,16,2634,55.86,36.66,60.0,2026-07-05T15:35:29
2026-07-03,5,inst_buy,17,1717,76.94,42.53,81.6,2026-07-05T15:35:29
2026-07-03,5,inst_buy,18,2892,49.28,37.71,32.4,2026-07-05T15:35:29
2026-07-03,5,inst_buy,19,1312,55.96,29.77,15.1,2026-07-05T15:35:29
2026-07-03,5,inst_buy,20,8033,62.74,35.89,204.5,2026-07-05T15:35:29
2026-07-03,5,inst_buy,21,2884,33.84,30.09,33.7,2026-07-05T15:35:29
2026-07-03,5,inst_buy,22,1313,72.81,38.04,14.3,2026-07-05T15:35:29
2026-07-03,5,inst_buy,23,2881,8.69,5.37,121.0,2026-07-05T15:35:29
2026-07-03,5,inst_buy,24,2834,70.1,49.41,17.95,2026-07-05T15:35:29
2026-07-03,5,inst_buy,25,2352,33.46,25.02,32.2,2026-07-05T15:35:29
2026-07-03,5,inst_buy,26,2515,85.02,58.71,14.3,2026-07-05T15:35:29
2026-07-03,5,inst_buy,27,2382,92.22,79.44,377.0,2026-07-05T15:35:29
2026-07-03,5,inst_buy,28,3706,53.01,43.83,91.0,2026-07-05T15:35:29
2026-07-03,5,inst_buy,29,2406,46.88,33.34,41.15,2026-07-05T15:35:29
2026-07-03,5,inst_buy,30,2449,61.64,42.91,335.0,2026-07-05T15:35:29
2026-07-03,5,inst_buy,31,2301,34.23,29.17,219.0,2026-07-05T15:35:29
2026-07-03,5,inst_buy,32,2371,56.0,58.37,28.0,2026-07-05T15:35:29
2026-07-03,5,inst_buy,33,3605,62.31,45.06,88.2,2026-07-05T15:35:29
2026-07-03,5,inst_buy,34,2603,53.69,42.91,195.0,2026-07-05T15:35:29
2026-07-03,5,inst_buy,35,6257,88.97,45.38,254.5,2026-07-05T15:35:29
2026-07-03,5,inst_buy,36,2609,54.39,48.64,52.4,2026-07-05T15:35:29
2026-07-03,5,inst_buy,37,2323,67.88,44.75,12.0,2026-07-05T15:35:29
2026-07-03,5,inst_buy,38,2615,77.84,49.88,82.8,2026-07-05T15:35:29
2026-07-03,5,inst_buy,39,4938,20.04,16.0,83.6,2026-07-05T15:35:29
2026-07-03,5,inst_buy,40,2356,45.62,33.92,67.6,2026-07-05T15:35:29
2026-07-03,5,inst_buy,41,1216,84.92,70.39,76.3,2026-07-05T15:35:29
2026-07-03,5,inst_buy,42,4989,87.0,42.42,110.5,2026-07-05T15:35:29
2026-07-03,5,inst_buy,43,6191,38.34,42.37,108.0,2026-07-05T15:35:29
2026-07-03,5,inst_buy,44,1785,105.42,62.61,156.0,2026-07-05T15:35:29
2026-07-03,5,inst_buy,45,3227,82.7,72.95,235.0,2026-07-05T15:35:29
2026-07-03,5,inst_buy,46,1810,80.19,39.43,23.25,2026-07-05T15:35:29
2026-07-03,5,inst_buy,47,1310,43.76,17.94,11.4,2026-07-05T15:35:29
2026-07-03,5,inst_buy,48,4526,56.57,47.1,41.5,2026-07-05T15:35:29
2026-07-03,5,inst_buy,49,5371,25.38,14.94,93.1,2026-07-05T15:35:29
2026-07-03,5,inst_buy,50,2845,62.08,48.77,13.15,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,1,4127,71.03,54.18,69.8,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,2,5324,39.49,36.16,12.15,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,3,1439,33.73,33.81,24.1,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,4,4130,40.18,48.74,27.8,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,5,4766,82.0,62.54,370.5,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,6,4142,53.91,56.95,17.8,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,7,6414,43.91,37.14,375.5,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,8,8462,58.7,52.21,147.0,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,9,2908,59.08,36.15,21.45,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,10,4736,64.0,38.53,126.0,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,11,6188,-14.24,-6.01,80.3,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,12,6281,60.14,48.01,52.1,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,13,2852,48.55,25.25,26.85,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,14,2707,61.55,46.24,180.0,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,15,2062,62.16,53.87,19.25,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,16,3624,80.61,50.6,155.0,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,17,1443,36.25,38.16,26.35,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,18,1584,44.59,34.38,20.1,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,19,1702,58.55,47.99,32.55,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,20,6558,34.2,38.78,30.4,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,21,2812,69.93,56.67,20.4,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,22,3712,44.49,47.17,18.95,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,23,9919,47.1,45.54,14.0,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,24,6165,68.94,57.49,49.1,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,25,2105,69.8,54.51,32.15,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,26,4974,57.22,48.28,71.5,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,27,3501,21.46,29.65,41.05,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,28,7786,67.67,55.77,126.0,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,29,2397,59.17,49.26,61.1,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,30,4104,53.09,43.59,69.5,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,31,2254,29.82,33.04,59.3,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,32,2608,59.44,46.03,29.2,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,33,4771,82.5,49.41,215.0,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,34,6492,49.24,44.05,44.5,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,35,2816,80.89,54.45,34.85,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,36,1909,52.11,37.07,10.3,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,37,4438,50.42,41.07,62.0,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,38,1732,56.48,48.97,26.75,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,39,5521,63.35,59.86,10.65,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,40,1722,64.55,47.71,48.75,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,41,7821,52.72,41.5,42.15,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,42,4746,52.96,47.17,54.4,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,43,6994,57.43,61.83,41.9,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,44,5530,48.53,35.37,49.15,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,45,4155,69.21,49.97,15.5,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,46,3413,47.8,38.92,326.5,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,47,1604,56.81,44.46,23.5,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,48,5213,52.69,46.87,22.6,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,49,6441,25.16,37.35,22.55,2026-07-05T15:35:29
2026-07-03,5,inst_buy_volume,50,3689,65.36,54.44,124.0,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,1,1102,-10.19,-14.14,36.45,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,2,2887,108.78,75.73,34.15,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,3,2105,69.8,54.51,32.15,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,4,1802,33.83,15.49,68.8,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,5,2812,69.93,56.67,20.4,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,6,4938,20.04,16.0,83.6,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,7,2301,34.23,29.17,219.0,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,8,2834,70.1,49.41,17.95,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,9,6239,21.36,5.51,338.0,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,10,2515,85.02,58.71,14.3,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,11,3005,6.25,3.87,107.0,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,12,2406,46.88,33.34,41.15,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,13,6257,88.97,45.38,254.5,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,14,2371,56.0,58.37,28.0,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,15,2323,67.88,44.75,12.0,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,16,2615,77.84,49.88,82.8,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,17,3264,68.08,24.1,247.0,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,18,9907,5.79,4.81,15.55,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,19,6188,-14.24,-6.01,80.3,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,20,5521,63.35,59.86,10.65,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,21,6509,77.6,31.23,55.6,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,22,5880,49.76,35.9,24.7,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,23,1714,97.99,56.07,22.75,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,24,4123,87.16,53.73,39.65,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,25,1216,84.92,70.39,76.3,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,26,2492,61.57,38.69,563.0,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,27,2201,45.42,42.59,28.8,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,28,2436,68.7,49.65,75.9,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,29,2547,109.78,84.89,11.55,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,30,2338,49.55,38.76,51.5,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,31,1904,69.94,46.25,23.2,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,32,1440,54.4,36.8,14.45,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,33,4927,49.75,51.13,46.55,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,34,3017,135.81,103.07,2760.0,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,35,4142,53.91,56.95,17.8,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,36,1711,65.57,37.67,45.7,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,37,6753,62.79,39.92,154.0,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,38,2365,42.06,48.27,35.05,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,39,1504,29.02,36.95,70.0,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,40,6282,37.24,36.52,58.3,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,41,2206,49.35,26.11,64.0,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,42,1210,82.34,60.51,58.0,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,43,2913,36.58,36.21,11.25,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,44,2457,33.72,38.17,29.5,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,45,2401,42.5,21.98,33.45,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,46,3624,80.61,50.6,155.0,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,47,1584,44.59,34.38,20.1,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,48,3714,27.47,22.24,62.3,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,49,3035,24.19,13.79,222.5,2026-07-05T15:35:29
2026-07-03,5,margin_down_foreign_buy,50,2374,54.31,55.32,77.1,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,1,1314,53.73,23.59,9.88,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,2,1303,110.71,67.62,197.0,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,3,6182,69.77,22.54,163.0,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,4,5483,76.45,38.8,210.5,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,5,2634,55.86,36.66,60.0,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,6,8033,62.74,35.89,204.5,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,7,1313,72.81,38.04,14.3,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,8,4989,87.0,42.42,110.5,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,9,1810,80.19,39.43,23.25,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,10,5371,25.38,14.94,93.1,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,11,1409,70.18,18.55,31.0,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,12,3017,135.81,103.07,2760.0,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,13,5425,78.31,40.3,131.0,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,14,6509,77.6,31.23,55.6,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,15,3055,75.41,32.41,152.5,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,16,8028,89.06,56.02,334.5,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,17,1304,48.23,19.25,15.5,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,18,2645,68.64,35.67,216.5,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,19,1714,97.99,56.07,22.75,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,20,2332,51.27,22.94,20.0,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,21,5314,38.23,34.61,71.5,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,22,2208,21.02,8.37,20.8,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,23,1718,34.17,-0.29,14.95,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,24,1326,48.42,2.2,68.0,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,25,6477,54.32,34.98,36.9,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,26,6753,62.79,39.92,154.0,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,27,2484,45.3,-4.06,96.4,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,28,2466,36.16,19.44,86.2,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,29,3042,56.16,3.57,249.0,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,30,4541,46.45,29.32,60.7,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,31,3213,96.01,53.99,142.5,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,32,3026,76.62,26.84,988.0,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,33,1515,50.56,10.63,42.0,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,34,2427,52.2,20.08,26.65,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,35,4534,88.33,46.43,34.3,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,36,6224,53.25,16.37,86.4,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,37,2483,42.25,5.05,67.1,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,38,4564,34.67,14.45,18.25,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,39,1617,53.79,21.08,24.5,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,40,6173,68.55,14.83,350.5,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,41,3518,54.2,20.17,36.35,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,42,3594,59.8,36.53,58.7,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,43,3004,92.78,54.53,150.0,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,44,6174,47.48,9.46,61.8,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,45,3663,57.76,23.81,88.4,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,46,6164,25.77,-7.96,17.4,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,47,2233,23.92,9.68,275.0,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,48,2429,30.54,29.83,48.7,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,49,4590,63.65,39.79,96.0,2026-07-05T15:35:29
2026-07-03,5,momentum_inst_buy,50,6223,92.55,57.31,7380.0,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,1,3017,135.81,103.07,2760.0,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,2,6023,113.26,93.17,101.5,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,3,1303,110.71,67.62,197.0,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,4,2547,109.78,84.89,11.55,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,5,2887,108.78,75.73,34.15,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,6,1785,105.42,62.61,156.0,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,7,1907,99.98,76.54,28.15,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,8,9946,98.26,71.69,19.9,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,9,9935,98.11,75.73,20.5,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,10,1714,97.99,56.07,22.75,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,11,6526,96.83,78.81,706.0,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,12,3213,96.01,53.99,142.5,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,13,3004,92.78,54.53,150.0,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,14,4582,92.57,58.31,27.3,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,15,6223,92.55,57.31,7380.0,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,16,2382,92.22,79.44,377.0,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,17,2897,91.39,67.02,10.55,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,18,1608,91.04,66.44,34.8,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,19,3090,90.77,66.24,318.5,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,20,5302,90.29,63.48,14.05,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,21,8438,90.22,66.32,100.5,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,22,2204,89.61,76.34,57.1,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,23,6161,89.3,71.63,53.7,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,24,8028,89.06,56.02,334.5,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,25,6257,88.97,45.38,254.5,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,26,6834,88.88,62.6,132.0,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,27,4534,88.33,46.43,34.3,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,28,6574,87.86,49.83,122.0,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,29,4123,87.16,53.73,39.65,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,30,4989,87.0,42.42,110.5,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,31,6206,86.87,54.68,132.5,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,32,3088,86.66,59.63,146.5,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,33,2248,86.25,61.78,57.3,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,34,8091,86.25,51.12,293.5,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,35,6703,85.96,72.68,118.0,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,36,6491,85.45,45.47,372.5,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,37,2851,85.09,64.41,38.45,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,38,2515,85.02,58.71,14.3,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,39,1216,84.92,70.39,76.3,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,40,8109,84.78,45.14,140.5,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,41,6903,84.27,64.35,404.0,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,42,2428,83.79,41.87,342.0,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,43,3227,82.7,72.95,235.0,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,44,4771,82.5,49.41,215.0,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,45,1210,82.34,60.51,58.0,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,46,1618,82.22,62.65,41.7,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,47,4766,82.0,62.54,370.5,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,48,6996,81.84,58.14,201.0,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,49,3141,81.52,40.21,82.7,2026-07-05T15:35:29
2026-07-03,5,multifactor_score,50,6122,81.49,55.8,51.5,2026-07-05T15:35:29
2026-07-03,5,near_avg_with_inst_buy,1,6023,113.26,93.17,101.5,2026-07-05T15:35:29
2026-07-03,5,near_avg_with_inst_buy,2,2547,109.78,84.89,11.55,2026-07-05T15:35:29
2026-07-03,5,near_avg_with_inst_buy,3,2382,92.22,79.44,377.0,2026-07-05T15:35:29
2026-07-03,5,near_avg_with_inst_buy,4,6526,96.83,78.81,706.0,2026-07-05T15:35:29
2026-07-03,5,near_avg_with_inst_buy,5,1907,99.98,76.54,28.15,2026-07-05T15:35:29
2026-07-03,5,near_avg_with_inst_buy,6,2204,89.61,76.34,57.1,2026-07-05T15:35:29
2026-07-03,5,near_avg_with_inst_buy,7,2887,108.78,75.73,34.15,2026-07-05T15:35:29
2026-07-03,5,near_avg_with_inst_buy,8,9935,98.11,75.73,20.5,2026-07-05T15:35:29
2026-07-03,5,near_avg_with_inst_buy,9,3227,82.7,72.95,235.0,2026-07-05T15:35:29
2026-07-03,5,near_avg_with_inst_buy,10,6703,85.96,72.68,118.0,2026-07-05T15:35:29
2026-07-03,5,near_avg_with_inst_buy,11,4934,79.62,72.0,18.25,2026-07-05T15:35:29
2026-07-03,5,near_avg_with_inst_buy,12,6163,70.89,71.85,48.35,2026-07-05T15:35:29
2026-07-03,5,near_avg_with_inst_buy,13,9946,98.26,71.69,19.9,2026-07-05T15:35:29
2026-07-03,5,near_avg_with_inst_buy,14,6161,89.3,71.63,53.7,2026-07-05T15:35:29
2026-07-03,5,near_avg_with_inst_buy,15,2543,63.25,70.74,39.2,2026-07-05T15:35:29
2026-07-03,5,near_avg_with_inst_buy,16,1216,84.92,70.39,76.3,2026-07-05T15:35:29
2026-07-03,5,near_avg_with_inst_buy,17,7547,62.46,70.29,58.7,2026-07-05T15:35:29
2026-07-03,5,near_avg_with_inst_buy,18,6588,72.79,70.07,89.1,2026-07-05T15:35:29
2026-07-03,5,near_avg_with_inst_buy,19,5263,74.67,69.21,99.4,2026-07-05T15:35:29
2026-07-03,5,near_avg_with_inst_buy,20,8446,78.51,68.65,88.5,2026-07-05T15:35:29
2026-07-03,5,near_avg_with_inst_buy,21,3188,73.72,68.53,24.45,2026-07-05T15:35:29
2026-07-03,5,near_avg_with_inst_buy,22,3546,71.05,68.45,82.8,2026-07-05T15:35:29
2026-07-03,5,near_avg_with_inst_buy,23,8927,63.98,68.12,21.75,2026-07-05T15:35:29
2026-07-03,5,near_avg_with_inst_buy,24,1316,69.78,67.32,10.95,2026-07-05T15:35:29
